id,titleType,primaryTitle,originalTitle,isAdult,startYear,endYear,runtimeMinutes,genres,averageRating,numVotes,parentTconst,seasonNumber,episodeNumber,parentTitle,decade
tt2285447,videoGame,DefCon,DefCon,0.0,2006.0,,,Action,8.6,17.0,,,,,2000.0
tt2290224,videoGame,Flight Control,Flight Control,0.0,2009.0,,,,5.0,6.0,,,,,2000.0
tt2290250,videoGame,Wipeout HD,Wipeout HD,0.0,2008.0,,,Adventure,7.1,81.0,,,,,2000.0
tt2290485,videoGame,Madagascar: Operation Penguin,Madagascar: Operation Penguin,0.0,2005.0,,,Family,6.1,7.0,,,,,2000.0
tt2304434,videoGame,BattleForge,BattleForge,0.0,2009.0,,,Fantasy,6.6,7.0,,,,,2000.0
tt2315036,videoGame,Game & Watch Gallery 4,Gêmu bôi gyararî 4,0.0,2002.0,,,"Action,Fantasy,History",6.7,12.0,,,,,2000.0
tt2315506,videoGame,Need for Speed Carbon: Own the City,Need for Speed Carbon: Own the City,0.0,2006.0,,,,7.2,69.0,,,,,2000.0
tt2316525,videoGame,Clannad,Clannad,0.0,2004.0,,,"Drama,Fantasy",8.6,49.0,,,,,2000.0
tt2318691,videoGame,Tales of Graces f,Tales of Graces f,0.0,2010.0,,,"Adventure,Family,Fantasy",8.0,64.0,,,,,2010.0
tt2320276,videoGame,The Dog Island,The Dog Island,0.0,2007.0,,,Adventure,7.7,14.0,,,,,2000.0
tt2326105,videoGame,Young Thor,Young Thor,0.0,2010.0,,,Fantasy,4.6,9.0,,,,,2010.0
tt2330795,videoGame,Create,Create,0.0,2010.0,,,Action,6.7,7.0,,,,,2010.0
tt2330850,videoGame,Start the Party!,Start the Party!,0.0,2010.0,,,,7.2,12.0,,,,,2010.0
tt2330980,videoGame,Rambo,Rambo,0.0,2008.0,,,Action,6.5,26.0,,,,,2000.0
tt2332649,videoGame,High School Dreams,High School Dreams,0.0,2010.0,,101.0,Romance,7.6,13.0,,,,,2010.0
tt2338684,videoGame,Kick-Ass: The Game,Kick-Ass: The Game,0.0,2010.0,,,"Action,Adventure,Comedy",6.3,228.0,,,,,2010.0
tt2345489,videoGame,BlazBlue: Continuum Shift,BlazBlue: Continuum Shift,0.0,2010.0,,,"Action,Sci-Fi",7.6,75.0,,,,,2010.0
tt2391031,videoGame,Neverwinter Nights: Kingmaker,Neverwinter Nights: Kingmaker,0.0,2005.0,,,Adventure,6.9,22.0,,,,,2000.0
tt2391300,videoGame,MediEvil: Resurrection,MediEvil: Resurrection,0.0,2005.0,,,"Action,Adventure,Fantasy",8.0,84.0,,,,,2000.0
tt2393884,videoGame,Mega Man 9,Rockman 9: Yabô no fukkatsu!!,0.0,2008.0,,,Action,7.3,125.0,,,,,2000.0
tt2395486,videoGame,Machinarium,Machinarium,0.0,2009.0,,,"Adventure,Mystery,Sci-Fi",8.1,339.0,,,,,2000.0
tt2399780,videoGame,Assassin's Creed: Bloodlines,Assassin's Creed: Bloodlines,0.0,2009.0,,,"Action,Adventure,Fantasy",6.6,222.0,,,,,2000.0
tt2402627,videoGame,Hydrophobia,Hydrophobia,0.0,2010.0,,,"Action,Horror,Mystery",5.2,40.0,,,,,2010.0
tt2408626,videoGame,Tigger's Honey Hunt,Tigger's Honey Hunt,0.0,2000.0,,30.0,,6.4,17.0,,,,,2000.0
tt2433672,videoGame,Yume Nikki,Yume Nikki,0.0,2004.0,,,"Adventure,Fantasy,Horror",8.3,78.0,,,,,2000.0
tt2441220,videoGame,A World of Keflings,A World of Keflings,0.0,2010.0,,,Action,5.9,19.0,,,,,2010.0
tt2441226,videoGame,Peggle,Peggle,0.0,2007.0,,,"Action,Family",7.6,129.0,,,,,2000.0
tt2441372,videoGame,Dôkutsu Monogatari,Dôkutsu Monogatari,0.0,2004.0,,,"Action,Adventure,Drama",8.2,93.0,,,,,2000.0
tt2442086,videoGame,Dead to Rights: Reckoning,Dead to Rights: Reckoning,0.0,2005.0,,,Action,6.9,11.0,,,,,2000.0
tt2447310,videoGame,Agatha Christie: Death on the Nile,Agatha Christie: Death on the Nile,0.0,2007.0,,,"Adventure,Crime,Mystery",7.9,27.0,,,,,2000.0
tt2460164,videoGame,Shrek,Shrek,0.0,2001.0,,,"Action,Adventure,Animation",6.1,21.0,,,,,2000.0
tt2470136,videoGame,MLB 07: The Show,MLB 07: The Show,0.0,2007.0,,,Sport,7.5,16.0,,,,,2000.0
tt2501548,videoGame,Star Trek: Voyager - The Arcade Game,Star Trek: Voyager - The Arcade Game,0.0,2002.0,,,"Action,Adventure,Sci-Fi",5.8,12.0,,,,,2000.0
tt2504280,videoGame,F.E.A.R. Combat,F.E.A.R. Combat,0.0,2006.0,,,,5.1,18.0,,,,,2000.0
tt2505084,videoGame,Fairytale Fights,Fairytale Fights,0.0,2009.0,,,Fantasy,6.8,12.0,,,,,2000.0
tt2511436,videoGame,Disciples III: Renaissance,Disciples III: Renaissance,0.0,2010.0,,,,5.0,14.0,,,,,2010.0
tt2535332,videoGame,Kuru Kuru Kururin,Kuru Kuru Kururin,0.0,2001.0,,,,6.7,7.0,,,,,2000.0
tt2537722,videoGame,Boogie,Boogie,0.0,2007.0,,,Music,4.0,5.0,,,,,2000.0
tt2537860,videoGame,Super Monkey Ball: Banana Blitz,Super Monkey Ball: Banana Blitz,0.0,2006.0,,,"Adventure,Family",5.9,27.0,,,,,2000.0
tt2539186,videoGame,Zeno Clash,Zeno Clash,0.0,2009.0,,,Action,6.6,39.0,,,,,2000.0
tt2545650,videoGame,Siren: Blood Curse,Siren: New Translation,0.0,2008.0,,,"Adventure,Horror",7.2,100.0,,,,,2000.0
tt2569290,videoGame,Stuntman: Ignition,Stuntman: Ignition,0.0,2007.0,,,"Action,Family,Sport",6.2,52.0,,,,,2000.0
tt2583328,videoGame,Far Cry Vengeance,Far Cry Vengeance,0.0,2006.0,,,"Action,Adventure,Crime",3.9,24.0,,,,,2000.0
tt2643240,videoGame,Modern Combat Sandstorm,Modern Combat Sandstorm,0.0,2010.0,,,War,8.2,14.0,,,,,2010.0
tt2643254,videoGame,Infinite Space,Mugen kouro,0.0,2009.0,,,Sci-Fi,8.0,5.0,,,,,2000.0
tt2643264,videoGame,Test Drive Unlimited 2,Test Drive Unlimited 2,0.0,2010.0,,,Sport,7.2,136.0,,,,,2010.0
tt2647124,videoGame,Sackboy's Prehistoric Moves,Sackboy's Prehistoric Moves,0.0,2010.0,,,,6.3,9.0,,,,,2010.0
tt2648230,videoGame,The Last Guy,The Last Guy,0.0,2008.0,,,Adventure,5.6,15.0,,,,,2000.0
tt2656594,videoGame,NHL 2k10,NHL 2k10,0.0,2009.0,,,Sport,7.0,12.0,,,,,2000.0
tt2667240,videoGame,Time Hollow,Taimu Horou Ubawareta Kako o Motomete,0.0,2008.0,,,"Adventure,Drama",7.1,9.0,,,,,2000.0
tt2675702,videoGame,Bingo Blitz,Bingo Blitz,0.0,2010.0,,,Game-Show,6.0,6.0,,,,,2010.0
tt2715478,videoGame,Scooby-Doo and the Spooky Swamp,Scooby-Doo and the Spooky Swamp,0.0,2010.0,,,"Action,Adventure,Comedy",7.7,27.0,,,,,2010.0
tt2720618,videoGame,LEGO Bionicle: Quest for the Toa,LEGO Bionicle: Quest for the Toa,0.0,2001.0,,,"Action,Fantasy",7.5,8.0,,,,,2000.0
tt2740690,videoGame,Hoard,Hoard,0.0,2010.0,,,Action,6.9,11.0,,,,,2010.0
tt2746160,videoGame,NBA Courtside 2002,NBA Courtside 2002,0.0,2002.0,,,Sport,5.6,8.0,,,,,2000.0
tt2748998,videoGame,Sports Champions,Sports Champions,0.0,2010.0,,,Sport,7.1,27.0,,,,,2010.0
tt2752110,videoGame,Dead Rising: Chop Till You Drop,Deddo raijingu: Zonbi no ikenie,0.0,2009.0,,,"Action,Adventure",6.7,14.0,,,,,2000.0
tt2752372,videoGame,Big Air Freestyle,Big Air Freestyle,0.0,2002.0,,,Action,6.4,5.0,,,,,2000.0
tt2753514,videoGame,Sins of a Solar Empire,Sins of a Solar Empire,0.0,2008.0,,,"Action,Sci-Fi",7.6,30.0,,,,,2000.0
tt2756308,videoGame,AdventureQuest Worlds,AdventureQuest Worlds,0.0,2008.0,,,Fantasy,6.8,12.0,,,,,2000.0
tt2763280,videoGame,Kororinpa: Marble Mania,Kororinpa,0.0,2006.0,,,,8.0,7.0,,,,,2000.0
tt2767928,videoGame,RollerCoaster Tycoon 2: Wacky Worlds,RollerCoaster Tycoon 2: Wacky Worlds,0.0,2003.0,,,,7.1,17.0,,,,,2000.0
tt2804044,videoGame,"Sakura Wars: So Long, My Love","Sakura Taisen Faibu -Saraba, Itoshiki Hito yo-",0.0,2005.0,,,"Action,Romance,Sci-Fi",7.5,11.0,,,,,2000.0
tt2805090,videoGame,Apollo Justice: Ace Attorney,Gyakuten saiban 4,0.0,2007.0,,,"Comedy,Crime,Drama",7.3,119.0,,,,,2000.0
tt2821134,videoGame,Ratchet & Clank: Going Mobile,Ratchet & Clank: Going Mobile,0.0,2005.0,,,,7.7,6.0,,,,,2000.0
tt2822004,videoGame,Worms 4: Mayhem,Worms 4: Mayhem,0.0,2005.0,,,War,7.1,56.0,,,,,2000.0
tt2823906,videoGame,Chicken Invaders 2: The Next Wave,Chicken Invaders 2: The Next Wave,0.0,2003.0,,,"Action,Adventure,Sci-Fi",7.7,19.0,,,,,2000.0
tt2877180,videoGame,Skate 3,Skate 3,0.0,2010.0,,,"Action,Adventure,Sport",8.1,467.0,,,,,2010.0
tt2888630,videoGame,Zombie Panic: Source!,Zombie Panic: Source!,0.0,2007.0,,,Horror,8.6,9.0,,,,,2000.0
tt2891396,videoGame,NBA Live 08,NBA Live 08,0.0,2007.0,,,Sport,6.7,39.0,,,,,2000.0
tt2891402,videoGame,NBA Live 09,NBA Live 09,0.0,2008.0,,,Sport,6.9,11.0,,,,,2000.0
tt2891410,videoGame,NBA Live 10,NBA Live 10,0.0,2009.0,,,Sport,7.1,16.0,,,,,2000.0
tt2891484,videoGame,Stolen,Stolen,0.0,2005.0,,,Action,5.6,7.0,,,,,2000.0
tt2901752,videoGame,Praetorians,Praetorians,0.0,2003.0,,,War,8.1,28.0,,,,,2000.0
tt2914960,videoGame,Animaniacs: The Great Edgar Hunt,Animaniacs: The Great Edgar Hunt,0.0,2005.0,,,"Adventure,Comedy",7.3,21.0,,,,,2000.0
tt2915236,videoGame,Mary-Kate and Ashley: Sweet 16 - Licensed to Drive,Mary-Kate and Ashley: Sweet 16 - Licensed to Drive,0.0,2002.0,,,"Adventure,Family",7.3,28.0,,,,,2000.0
tt2935768,videoGame,I.G.I.-2: Covert Strike,I.G.I.-2: Covert Strike,0.0,2003.0,,,Action,8.1,129.0,,,,,2000.0
tt2954674,videoGame,Playstation Home,Playstation Home,0.0,2008.0,,,,6.1,32.0,,,,,2000.0
tt2967300,videoGame,Black Sails - The Ghost Ship,Black Sails: Das Geisterschiff,0.0,2010.0,,,Adventure,8.7,58.0,,,,,2010.0
tt2976040,videoGame,Nancy Drew Dossier: Resorting to Danger!,Nancy Drew Dossier: Resorting to Danger!,0.0,2009.0,,,"Adventure,Mystery",7.4,11.0,,,,,2000.0
tt3008160,videoGame,"Nancy Drew Dossier: Lights, Camera, Curses!","Nancy Drew Dossier: Lights, Camera, Curses!",0.0,2008.0,,,"Adventure,Mystery",7.2,12.0,,,,,2000.0
tt3010680,videoGame,Edna bricht aus,Edna bricht aus,0.0,2008.0,,,Adventure,7.9,44.0,,,,,2000.0
tt3010846,videoGame,A New Beginning,A New Beginning,0.0,2010.0,,,Adventure,7.5,41.0,,,,,2010.0
tt3016264,videoGame,Digimon World DS,Dejimon sutôrî,0.0,2006.0,,,"Action,Fantasy,Sci-Fi",6.3,11.0,,,,,2000.0
tt3016702,videoGame,NFL Street 3,NFL Street 3,0.0,2006.0,,,Sport,6.7,12.0,,,,,2000.0
tt3018110,videoGame,Patapon,Patapon,0.0,2007.0,,,"Action,Music",7.2,52.0,,,,,2000.0
tt3018112,videoGame,Patapon 2,Patapon 2: Donchaka,0.0,2008.0,,,"Action,Music",7.5,28.0,,,,,2000.0
tt3032734,videoGame,Neverwinter Nights 2: Mask of the Betrayer,Neverwinter Nights 2: Mask of the Betrayer,0.0,2007.0,,,Fantasy,8.5,53.0,,,,,2000.0
tt3035828,videoGame,Nancy Drew: Secrets Can Kill Remastered,Nancy Drew: Secrets Can Kill Remastered,0.0,2010.0,,,"Adventure,Mystery",7.5,24.0,,,,,2010.0
tt3042202,videoGame,Invizimals,Invizimals,0.0,2009.0,,,Action,6.7,9.0,,,,,2000.0
tt3096780,videoGame,Sid Meier's Railroads!,Sid Meier's Railroads!,0.0,2006.0,,,Adventure,7.1,8.0,,,,,2000.0
tt3106386,videoGame,Words with Friends,Words with Friends,0.0,2009.0,,,,8.0,6.0,,,,,2000.0
tt3114160,videoGame,Angry Birds Seasons,Angry Birds Seasons,0.0,2010.0,,,Action,6.5,126.0,,,,,2010.0
tt3124928,videoGame,Berserk Millennium Falcon Arc: Chapter of the Holy Demon War,Berserk: Millennium Falcon hen seima senki no sho,0.0,2004.0,,,"Fantasy,Horror",8.0,21.0,,,,,2000.0
tt3124936,videoGame,The Sims 2 Castaway,The Sims 2 Castaway,0.0,2007.0,,,Adventure,7.1,80.0,,,,,2000.0
tt3124998,videoGame,MySims SkyHeroes,MySims SkyHeroes,0.0,2010.0,,,Action,6.8,8.0,,,,,2010.0
tt3126332,videoGame,Deliver Me to Hell,Deliver Me to Hell,0.0,2010.0,,,"Adventure,Comedy,Horror",6.4,7.0,,,,,2010.0
tt3130014,videoGame,Spore,Spore,0.0,2008.0,,,"Action,Adventure,Fantasy",6.7,616.0,,,,,2000.0
tt3131176,videoGame,Assassin's Creed: Altaïr's Chronicles,Assassin's Creed: Altaïr's Chronicles,0.0,2008.0,,,"Action,Adventure,Family",6.8,133.0,,,,,2000.0
tt3132230,videoGame,Soul Eater: Battle Resonance,Soul Eater: Battle Resonance,0.0,2009.0,,,"Action,Adventure,Animation",7.3,7.0,,,,,2000.0
tt3171842,videoGame,RuneScape 2,RuneScape,0.0,2001.0,,,"Adventure,Fantasy",8.3,227.0,,,,,2000.0
tt3172204,videoGame,Wipeout: The Game,Wipeout: The Game,0.0,2010.0,,,Family,5.3,7.0,,,,,2010.0
tt3187128,videoGame,Dr. Mario Online Rx,Dr. Mario & saikin bokumetsu,0.0,2008.0,,,Action,6.1,10.0,,,,,2000.0
tt3207314,videoGame,Adventure Quest,Adventure Quest,0.0,2002.0,,,Adventure,5.2,15.0,,,,,2000.0
tt3231690,videoGame,Who Wants to Be King of the Jungle,Who Wants to Be King of the Jungle,0.0,2004.0,,,"Family,Game-Show",6.0,6.0,,,,,2000.0
tt3231696,videoGame,Timon & Pumbaa Virtual Safari,Timon & Pumbaa Virtual Safari,0.0,2003.0,,,,8.0,6.0,,,,,2000.0
tt3297534,videoGame,Barnyard,Barnyard,0.0,2006.0,,,"Action,Adventure,Family",7.7,83.0,,,,,2000.0
tt3299668,videoGame,PixelJunk Monsters,PixelJunk Monsters,0.0,2008.0,,,,5.9,14.0,,,,,2000.0
tt3318734,videoGame,Full Auto,Full Auto,0.0,2006.0,,,,7.4,9.0,,,,,2000.0
tt3332360,videoGame,Colin McRae: Dirt 2,Colin McRae: Dirt 2,0.0,2009.0,,,"Action,Adventure,Family",7.8,185.0,,,,,2000.0
tt3351040,videoGame,Phoenix Wright: Ace Attorney,Gyakuten Saiban: Yomigaeru Gyakuten,0.0,2001.0,,,"Comedy,Crime,Drama",8.3,279.0,,,,,2000.0
tt3371234,videoGame,Phoenix Wright: Ace Attorney - Justice for All,Gyakuten saiban 2,0.0,2002.0,,,"Comedy,Crime,Drama",8.0,172.0,,,,,2000.0
tt3381024,videoGame,Resident Evil: Survivor 2 - Code Veronica,Gun Survivor 2: Biohazard - Code Veronica,0.0,2001.0,,,"Action,Horror,Thriller",6.0,79.0,,,,,2000.0
tt3381948,videoGame,Phoenix Wright: Ace Attorney - Trials and Tribulations,Gyakuten saiban 3,0.0,2004.0,,,"Comedy,Crime,Drama",8.7,174.0,,,,,2000.0
tt3387338,videoGame,Grand Chase,Grand Chase,0.0,2003.0,,,Adventure,8.2,12.0,,,,,2000.0
tt3389670,videoGame,Mario vs. Donkey Kong 2: March of the Minis,Mario vs. Donkey Kong 2: March of the Minis,0.0,2006.0,,,"Action,Comedy,Family",6.5,33.0,,,,,2000.0
tt3390576,videoGame,Mario vs. Donkey Kong: Minis March Again!,Mario vs. Donkey Kong: Minis March Again!,0.0,2009.0,,,"Action,Comedy",6.1,14.0,,,,,2000.0
tt3391362,videoGame,Shantae,Shantae,0.0,2002.0,,,"Action,Adventure,Comedy",6.9,42.0,,,,,2000.0
tt3392684,videoGame,Freddi Fish 5: The Case of the Creature of Coral Cove,Freddi Fish 5: The Case of the Creature of Coral Cove,0.0,2001.0,,,"Adventure,Family",6.4,14.0,,,,,2000.0
tt3394576,videoGame,Shantae: Risky's Revenge,Shantae: Risky's Revenge,0.0,2010.0,,,"Action,Adventure,Comedy",7.3,50.0,,,,,2010.0
tt3395260,videoGame,Donkey Kong Jungle Beat,Donkey Kong Jungle Beat,0.0,2004.0,,,"Action,Adventure,Comedy",7.3,71.0,,,,,2000.0
tt3396300,videoGame,Dr. Mario Express,Dr. Mario Express,0.0,2008.0,,,"Animation,Family,Musical",6.3,12.0,,,,,2000.0
tt3399658,videoGame,Pokémon Box Ruby & Sapphire,Pokémon Box Ruby & Sapphire,0.0,2003.0,,,Fantasy,5.9,14.0,,,,,2000.0
tt3410220,videoGame,Mario Kart Arcade GP 2,Mario Kart Arcade GP 2,0.0,2007.0,,,"Action,Comedy,Family",7.0,18.0,,,,,2000.0
tt3411136,videoGame,Pokémon Card GB2: GR Dan Sanjou!,Pokémon Card GB2: GR Dan Sanjou!,0.0,2001.0,,,Adventure,5.9,7.0,,,,,2000.0
tt3414760,videoGame,DK: King of Swing,DK: King of Swing,0.0,2005.0,,,"Action,Adventure,Family",5.6,10.0,,,,,2000.0
tt3415252,videoGame,Dr. Mario & Puzzle League,Dr. Mario & Puzzle League,0.0,2005.0,,,"Family,Sci-Fi,Short",5.8,10.0,,,,,2000.0
tt3416234,videoGame,Nintendo Puzzle Collection,Nintendo Puzzle Collection,0.0,2003.0,,,"Family,Fantasy",7.0,6.0,,,,,2000.0
tt3417534,videoGame,Pokémon Pinball: Ruby & Sapphire,Pokémon Pinball: Ruby & Sapphire,0.0,2003.0,,,"Action,Family,Fantasy",7.1,44.0,,,,,2000.0
tt3426146,videoGame,Donkey Konga 2,Donkey Konga 2,0.0,2004.0,,,"Family,Fantasy,Music",6.0,20.0,,,,,2000.0
tt3428176,videoGame,Tornado Outbreak,Tornado Outbreak,0.0,2009.0,,,Action,7.6,7.0,,,,,2000.0
tt3432122,videoGame,Cory in the House,Cory in the House,0.0,2008.0,,,"Comedy,Family",8.8,129.0,,,,,2000.0
tt3449790,videoGame,Garry's Mod,Garry's Mod,0.0,2004.0,,,"Action,Adventure,Sci-Fi",8.0,1023.0,,,,,2000.0
tt3463452,videoGame,Donkey Konga 3: Tabe-houdai! Haru Mogitate 50 Kyoku,Donkey Konga 3: Tabe-houdai! Haru Mogitate 50 Kyoku,0.0,2005.0,,,"Family,Music",5.7,10.0,,,,,2000.0
tt3472910,videoGame,Pokémon Colosseum,Pokémon Colosseum,0.0,2003.0,,,"Action,Adventure,Family",7.3,165.0,,,,,2000.0
tt3477952,videoGame,DK: Jungle Climber,DK: Jungle Climber,0.0,2007.0,,,"Action,Adventure,Family",6.5,21.0,,,,,2000.0
tt3492636,videoGame,Hannah Montana: The Movie,Hannah Montana: The Movie,0.0,2009.0,,,Comedy,4.4,37.0,,,,,2000.0
tt3496494,videoGame,Mario Party Advance,Mario Party Advance,0.0,2005.0,,,"Comedy,Family,Fantasy",4.5,22.0,,,,,2000.0
tt3498964,videoGame,Mario Party DS,Mario Party DS,0.0,2007.0,,,"Adventure,Family,Fantasy",7.2,401.0,,,,,2000.0
tt3501094,videoGame,Wario: Master of Disguise,Kaitô Wario the Seven,0.0,2007.0,,,"Action,Adventure,Comedy",5.8,18.0,,,,,2000.0
tt3501272,videoGame,Mario Hoops 3-on-3,Mario basuke 3on3,0.0,2006.0,,,"Action,Family,Fantasy",6.7,43.0,,,,,2000.0
tt3502228,videoGame,Mario Party-e,Mario Party-e,0.0,2003.0,,,Comedy,5.1,9.0,,,,,2000.0
tt3502752,videoGame,Bakugan Battle Brawlers,Bakugan Battle Brawlers,0.0,2009.0,,,"Action,Fantasy,Sci-Fi",7.9,64.0,,,,,2000.0
tt3522548,videoGame,Asphalt Urban GT,Asphalt Urban GT,0.0,2004.0,,,"Action,Adventure,Family",5.0,8.0,,,,,2000.0
tt3528758,videoGame,Danganronpa: Trigger Happy Havoc,Danganronpa: Trigger Happy Havoc,0.0,2010.0,,,"Comedy,Drama,Mystery",8.5,398.0,,,,,2010.0
tt3551248,videoGame,Bionicle: The Game,Bionicle: The Game,0.0,2003.0,,,"Action,Fantasy",6.2,40.0,,,,,2000.0
tt3555798,videoGame,Shaun White Snowboarding,Shaun White Snowboarding,0.0,2008.0,,,Sport,5.8,13.0,,,,,2000.0
tt3592928,videoGame,Yu Yu Hakusho: Dark Tournament,Yu Yu Hakusho: Dark Tournament,0.0,2004.0,,,"Action,Fantasy",6.3,11.0,,,,,2000.0
tt3649812,videoGame,Might & Magic: Clash of Heroes,Might & Magic: Clash of Heroes,0.0,2009.0,,,,7.3,33.0,,,,,2000.0
tt3656582,videoGame,The Orange Box,The Orange Box,0.0,2007.0,,,"Action,Adventure,Comedy",9.3,479.0,,,,,2000.0
tt3664154,videoGame,Sanitary Podzemeliy,Sanitary Podzemeliy,0.0,2006.0,,,"Action,Adventure,Crime",4.5,20.0,,,,,2000.0
tt3710108,videoGame,Mata Nui Online Game,Mata Nui Adventure Game,0.0,2001.0,,,"Adventure,Fantasy",8.5,15.0,,,,,2000.0
tt3714874,videoGame,The Shadow of Zorro,The Shadow of Zorro,0.0,2002.0,,,"Action,Adventure,Comedy",4.8,6.0,,,,,2000.0
tt3793100,videoGame,World of Goo,World of Goo,0.0,2008.0,,,Comedy,7.5,195.0,,,,,2000.0
tt3816704,videoGame,Dynasty Warriors: Gundam 2,Gandamu musô 2,0.0,2008.0,,,"Action,Sci-Fi,War",6.9,12.0,,,,,2000.0
tt3886968,videoGame,Dementium: The Ward,Dementium: The Ward,0.0,2007.0,,,Horror,6.1,18.0,,,,,2000.0
tt3894650,videoGame,Happy Wheels,Happy Wheels,0.0,2010.0,,,"Action,Comedy",6.8,742.0,,,,,2010.0
tt3951824,videoGame,Go Diego Go! Safari Rescue,Go Diego Go! Safari Rescue,0.0,2007.0,,,Adventure,5.1,9.0,,,,,2000.0
tt3951862,videoGame,Dora the Explorer: Dora Saves the Mermaids,Dora the Explorer: Dora Saves the Mermaids,0.0,2007.0,,90.0,Adventure,4.4,10.0,,,,,2000.0
tt3957052,videoGame,Star Wars,Star Wars,0.0,2010.0,,,Sci-Fi,7.2,59.0,,,,,2010.0
tt3983162,videoGame,NASCAR Thunder 2003,NASCAR Thunder 2003,0.0,2002.0,,,Sport,5.2,13.0,,,,,2000.0
tt3983200,videoGame,NASCAR Thunder 2004,NASCAR Thunder 2004,0.0,2003.0,,,Sport,6.8,16.0,,,,,2000.0
tt3983204,videoGame,NASCAR 2005: Chase for the Cup,NASCAR 2005: Chase for the Cup,0.0,2004.0,,,Sport,6.8,12.0,,,,,2000.0
tt3983218,videoGame,NASCAR 06: Total Team Control,NASCAR 06: Total Team Control,0.0,2005.0,,,Sport,8.2,5.0,,,,,2000.0
tt3983268,videoGame,NASCAR 08,NASCAR 08,0.0,2007.0,,,Sport,5.3,9.0,,,,,2000.0
tt4022510,videoGame,Where the Wild Things Are,Where the Wild Things Are,0.0,2009.0,,,Action,7.1,18.0,,,,,2000.0
tt4051678,videoGame,Sniper: Ghost Warrior,Sniper: Ghost Warrior,0.0,2010.0,,,"Action,War",6.3,181.0,,,,,2010.0
tt4051836,videoGame,Hellgate: London,Hellgate: London,0.0,2007.0,,,Fantasy,6.4,38.0,,,,,2000.0
tt4054056,videoGame,Defense Grid: The Awakening,Defense Grid: The Awakening,0.0,2008.0,,,,7.4,46.0,,,,,2000.0
tt4073974,videoGame,Pajama Sam: Life Is Rough When You Lose Your Stuff!,Pajama Sam: Life Is Rough When You Lose Your Stuff!,0.0,2003.0,,,Family,5.0,7.0,,,,,2000.0
tt4112990,videoGame,Chex Quest 3,Chex Quest 3,0.0,2008.0,,,"Action,Adventure,Comedy",6.6,7.0,,,,,2000.0
tt4137442,videoGame,VVVVVV,VVVVVV,0.0,2010.0,,,"Adventure,Sci-Fi",7.6,80.0,,,,,2010.0
tt4156236,videoGame,iCarly,iCarly,0.0,2009.0,,,Comedy,7.6,24.0,,,,,2000.0
tt4173200,videoGame,Spelunky,Spelunky,0.0,2009.0,,,Adventure,6.9,98.0,,,,,2000.0
tt4182540,videoGame,Agatha Christie: Peril at End House,Agatha Christie: Peril at End House,0.0,2007.0,,,"Adventure,Crime,Mystery",6.8,10.0,,,,,2000.0
tt4201224,videoGame,Tiny Toon Adventures: Scary Dreams,Tiny Toon Adventures: Buster's Bad Dream,0.0,2002.0,,,Action,8.1,10.0,,,,,2000.0
tt4209356,videoGame,Fossil Fighters: Champions,Fossil Fighters: Champions,0.0,2010.0,,,Adventure,6.9,9.0,,,,,2010.0
tt4224606,videoGame,Agatha Christie: Dead Man's Folly,Agatha Christie: Dead Man's Folly,0.0,2009.0,,,"Adventure,Crime,Mystery",8.1,19.0,,,,,2000.0
tt4226820,videoGame,World of Tanks,World of Tanks,0.0,2010.0,,,"Action,War",6.7,195.0,,,,,2010.0
tt4242988,videoGame,The BIGS 2,The BIGS 2,0.0,2009.0,,,Sport,6.2,8.0,,,,,2000.0
tt4306704,videoGame,Pac-Man Fever,Pac-Man Fever,0.0,2002.0,,,"Action,Family",6.1,15.0,,,,,2000.0
tt4338226,videoGame,Dynasty Warriors: Gundam 3,Dynasty Warriors: Gundam 3,0.0,2010.0,,,"Action,Sci-Fi",7.9,15.0,,,,,2010.0
tt4344308,videoGame,Papa's Pizzeria,Papa's Pizzeria,0.0,2007.0,,,,7.4,10.0,,,,,2000.0
tt4348232,videoGame,Half-Life 2: Lost Coast,Half-Life 2: Lost Coast,0.0,2005.0,,,"Action,Sci-Fi,Short",7.5,311.0,,,,,2000.0
tt4367276,videoGame,Suikoden Tierkreis,Suikoden Tierkreis,0.0,2008.0,,,Fantasy,7.5,13.0,,,,,2000.0
tt4374652,videoGame,Stronghold: Crusader,Stronghold: Crusader,0.0,2002.0,,,"Adventure,History,War",8.4,212.0,,,,,2000.0
tt4374692,videoGame,Stronghold Crusader Extreme,Stronghold Crusader Extreme,0.0,2008.0,,,"History,War",7.5,75.0,,,,,2000.0
tt4380300,videoGame,Assassin's Creed II: Discovery,Assassin's Creed II: Discovery,0.0,2009.0,,,Action,6.3,55.0,,,,,2000.0
tt4380312,videoGame,R.U.S.E.,R.U.S.E.,0.0,2010.0,,,History,7.5,15.0,,,,,2010.0
tt4380316,videoGame,Armies of Exigo,Armies of Exigo,0.0,2004.0,,,"Adventure,Drama,Fantasy",7.5,11.0,,,,,2000.0
tt4429888,videoGame,Hearts of Iron III,Hearts of Iron III,0.0,2009.0,,,War,7.6,18.0,,,,,2000.0
tt4431204,videoGame,Kimi ga nozomu eien,Kimi ga nozomu eien,0.0,2001.0,,,Romance,5.9,8.0,,,,,2000.0
tt4453200,videoGame,Bejeweled 3,Bejeweled 3,0.0,2010.0,,,"Action,Family",7.4,49.0,,,,,2010.0
